Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment
cccc2)c2cc,4,0.10834236186348861,4,5.633802816901409
(c2ccccc2),4,0.10834236186348861,4,5.633802816901409
2ccccc2)c2,4,0.10834236186348861,4,5.633802816901409
1[B-]2(F)F,4,0.10834236186348861,4,5.633802816901409
ccccc2)c2c,4,0.10834236186348861,4,5.633802816901409
C(c2ccccn2,4,0.10834236186348861,4,5.633802816901409
3ccccc3)=[,4,0.10834236186348861,4,5.633802816901409
B-]3(F)F)c,4,0.10834236186348861,4,5.633802816901409
c3)c3cccn3,4,0.10834236186348861,4,5.633802816901409
3)=C(c3ccc,4,0.10834236186348861,4,5.633802816901409
]2[B-]1(F),4,0.10834236186348861,4,5.633802816901409
c4cccn4[B-,4,0.10834236186348861,4,5.633802816901409
)c4cccn4[B,4,0.10834236186348861,4,5.633802816901409
4)c4cccn4[,4,0.10834236186348861,4,5.633802816901409
2)c2cccn21,4,0.10834236186348861,4,5.633802816901409
ccc32)c2cc,4,0.10834236186348861,4,5.633802816901409
cccc32)c2c,4,0.10834236186348861,4,5.633802816901409
3ccccc32)c,4,0.10834236186348861,4,5.633802816901409
2cccn2[B-],4,0.10834236186348861,4,5.633802816901409
ccccc3)=[N,4,0.10834236186348861,4,5.633802816901409
c2cccn2[B-,4,0.10834236186348861,4,5.633802816901409
)c2cccn2[B,4,0.10834236186348861,4,5.633802816901409
2)c2cccn2[,4,0.10834236186348861,4,5.633802816901409
2cc3ccccc3,4,0.10834236186348861,4,5.633802816901409
c2cc3ccccc,4,0.10834236186348861,4,5.633802816901409
=C(c3ccncc,4,0.10834236186348861,4,5.633802816901409
(c2ccccn2),4,0.10834236186348861,4,5.633802816901409
3C2=C(c2cc,4,0.10834236186348861,4,5.633802816901409
ccc3)=[N+],4,0.10834236186348861,4,5.633802816901409
cccc3)=[N+,4,0.10834236186348861,4,5.633802816901409
4cccn4[B-],4,0.10834236186348861,4,5.633802816901409
-](F)(F)n2,4,0.10834236186348861,4,5.633802816901409
+]2[B-]1(F,4,0.10834236186348861,4,5.633802816901409
n3[B-](F)(,4,0.10834236186348861,4,5.633802816901409
2C(c3ccccc,4,0.10834236186348861,4,5.633802816901409
)=C2C(c3cc,4,0.10834236186348861,4,5.633802816901409
N+]2[B-]1(,4,0.10834236186348861,4,5.633802816901409
ccc(C2=C3C,4,0.10834236186348861,4,5.633802816901409
cc(C2=C3C(,4,0.10834236186348861,4,5.633802816901409
c2ccccn2)c,4,0.10834236186348861,4,5.633802816901409
2ccccn2)c2,4,0.10834236186348861,4,5.633802816901409
cc3ccccc23,4,0.10834236186348861,3,4.225352112676056
c3ccccc3cc,4,0.10834236186348861,4,5.633802816901409
[N+]2[B-]1,4,0.10834236186348861,4,5.633802816901409
ccccn2)c2c,4,0.10834236186348861,4,5.633802816901409
cn3[B-](F),3,0.08125677139761647,3,4.225352112676056
c2)c2cccn2,3,0.08125677139761647,3,4.225352112676056
cccn2[B-]3,3,0.08125677139761647,3,4.225352112676056
ccn2[B-]3(,3,0.08125677139761647,3,4.225352112676056
cn2[B-]3(F,3,0.08125677139761647,3,4.225352112676056
n2[B-]3(F),3,0.08125677139761647,3,4.225352112676056
2[B-]3(F)F,3,0.08125677139761647,3,4.225352112676056
c3)=C(c3cc,3,0.08125677139761647,3,4.225352112676056
(Cl)c(Cl)n,3,0.08125677139761647,3,4.225352112676056
2ccncc2)c2,3,0.08125677139761647,3,4.225352112676056
ccccc32)c2,3,0.08125677139761647,3,4.225352112676056
c(C2=C3C(=,3,0.08125677139761647,3,4.225352112676056
ccncc2)c2c,3,0.08125677139761647,3,4.225352112676056
c32)c2cccn,3,0.08125677139761647,3,4.225352112676056
2ccc3ccccc,3,0.08125677139761647,3,4.225352112676056
32)c2cccn2,3,0.08125677139761647,3,4.225352112676056
)c3ccccc32,3,0.08125677139761647,3,4.225352112676056
ccc3ccccc3,3,0.08125677139761647,3,4.225352112676056
[B-]2(F)F),3,0.08125677139761647,3,4.225352112676056
c2ccc3cccc,3,0.08125677139761647,3,4.225352112676056
cc2)c2cccn,3,0.08125677139761647,3,4.225352112676056
n3[B-]2(F),3,0.08125677139761647,3,4.225352112676056
)cc2)c2ccc,3,0.08125677139761647,3,4.225352112676056
3)C2=C(c2c,3,0.08125677139761647,3,4.225352112676056
3ccccc3)=C,3,0.08125677139761647,3,4.225352112676056
2=C(c2cccc,3,0.08125677139761647,3,4.225352112676056
C2=CC(c3cc,3,0.08125677139761647,3,4.225352112676056
2=CC(c3ccc,3,0.08125677139761647,3,4.225352112676056
=CC(c3cccc,3,0.08125677139761647,3,4.225352112676056
CC(c3ccccc,3,0.08125677139761647,3,4.225352112676056
c4ccccc4)=,3,0.08125677139761647,2,2.8169014084507045
