Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment,median_score,median_score_fragment,median_score_not_fragment,molecules_with_fragment,diff_median_score,step
=Cc3ccccc3,6,0.11171104077452988,6,5.405405405405405,0.3033642,0.38687249999999995,0.2955965,"['O=c1c(Cc2c3ccccc3cc3ccccc23)c(-c2ccccc2)cc2c3cc(Cl)ccc3c(=Cc3ccccc3)n12', 'Brc1ccc(N=C2C(=Cc3ccccc3)[S+]=C3[N-]N(c4ccc(-c5ccc(-c6ccccc6)cc5)cc4)C(=Nc4ccc(Br)cc4)N23)cc1', 'O=c1c2cccc3cccc(c32)c2c(-c3ccccc3)c(=Cc3ccccc3)n12', 'O=c1c2c(cc(=Cc3ccccc3)n1Cc1ccccc1)-c1ccccc1C=2Cl', 'C1=C(c2ccccc2)C(=C2C(=Cc3ccccc3)c3ccccc3C2=C2c3ccccc3-c3ccccc32)c2ccccc21', 'O=C1C(=c2[nH]c(=Cc3ccccc3)nc2-c2ccccc2)C(c2ccccc2)=Nc2ccccc2C=Cc2ccccc21']",0.09127599999999997,200
(=Cc3ccccc,6,0.11171104077452988,6,5.405405405405405,0.3033642,0.38687249999999995,0.2955965,"['O=c1c(Cc2c3ccccc3cc3ccccc23)c(-c2ccccc2)cc2c3cc(Cl)ccc3c(=Cc3ccccc3)n12', 'Brc1ccc(N=C2C(=Cc3ccccc3)[S+]=C3[N-]N(c4ccc(-c5ccc(-c6ccccc6)cc5)cc4)C(=Nc4ccc(Br)cc4)N23)cc1', 'O=c1c2cccc3cccc(c32)c2c(-c3ccccc3)c(=Cc3ccccc3)n12', 'O=c1c2c(cc(=Cc3ccccc3)n1Cc1ccccc1)-c1ccccc1C=2Cl', 'C1=C(c2ccccc2)C(=C2C(=Cc3ccccc3)c3ccccc3C2=C2c3ccccc3-c3ccccc32)c2ccccc21', 'O=C1C(=c2[nH]c(=Cc3ccccc3)nc2-c2ccccc2)C(c2ccccc2)=Nc2ccccc2C=Cc2ccccc21']",0.09127599999999997,200
=C(c1ccccc,6,0.11171104077452988,6,5.405405405405405,0.3033642,0.135316,0.3061326,"['O=C(c1ccccc1Cl)c1c(-c2ccccc2)n2c(c1=Cc1ccccc1)=NNc1ccccc1-2', 'O=C1CCN(c2ccccc2)CC1=C(c1ccccc1)c1ccccc1', 'CC1=CC2=CC(=[S+]C1)C(c1ccccc1)=CC1=C3C(C)=CC(C)=[N+]3C3=C1c1ccccc1[B-]1(O)C=C(O1)C(=C(c1ccccc1)C(=Cc1ccccc1)C1=C2OC1)[B-]3(c1ccc(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F', 'COc1c2c(c3cc4cc(O)c(Cl)cc4n3c1=O)=C(c1ccccc1)c1ccccc1-2', 'CC(=NN=C(c1ccccc1)c1cc(C)ccc1C)c1cccnc1', 'O=C(c1ccccc1)N1C2=C(c3ccccc3)c3ccccc3SC21']",-0.17081659999999999,200
c2ccccc2)c,34,0.6727344677483181,29,25.0,0.27531669999999997,0.3036398,0.2575845,"['O=C(c1ccc(Br)cc1)c1cc(-c2ccccc2)cc2c1Cc1ccccc1-2', 'O=C1C=C(c2ccccc2)c2ccccc2C1=C1N=C(c2ccccc2)C(c2ccccc2)=N1', 'O=C1CC(=O)C(c2ccccc2)=C1C(=C1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21)c1ccccc1', 'CN1C(c2ccccc2)=NN(c2ccccc2)C1=c1c(=Cc2ccccc2)c2ccccc2n1-c1ccccc1', 'Cc1ccc(C2=NN3C2=C(c2ccccc2)c2cccn2[B-]3(F)F)cc1', 'O=C1C(=Cc2ccccc2Nc2ccccc2)C(=Cc2ccccc2)c2ccccc21', 'Cc1nn(-c2ccccc2)c2c1CC(=O)NN=C(c1ccccn1)N2', 'C(=Nc1ccccc1N=Cc1ccc2ccccc2n1)c1ccc(C=C(c2ccccc2)c2nc3ccccc3c3ccccc23)cc1', 'O=c1oc2ccccc2c(C=C2N=C2c2ccccc2)c1-c1ccccc1', 'O=C1C=CC(=CN(Cc2ccccc2)c2ccccc2)C(=NNc2ccccc2)C1=C(c1ccccc1)c1ccccc1', 'Cc1ccccc1-n1c(-c2ccccc2)ncc(-c2ccccc2)c1=O', 'CC(=O)N1C(=O)C(=Cc2ccc(C=C3NC(Cc4ccc5ccccc5c4)=C(O)C3=O)c(=O)n2-c2ccccc2)c2ccccc21', 'c1ccc(C2=[S+]C3=C(c4ccccc4)[N-]N(c4ccccc4)c4ccccc4C3=C2c2ccccc2)cc1', 'CC1=C(Cc2ccccc2)c2ccccc2C2C(=O)C=C(c3ccccc3)N12', 'CN1C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'c1ccc(-c2ccnc3c2c2c4ccccc4ccc2n3-c2ccccc2)cc1', 'O=C1C(=c2c3ccccc3n3c2c(-c2ccccc2)c(=O)c2ccccc23)C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'ClB1c2ccccc2C(=Cc2ccccc2)c2ccccc21', 'COc1ccc(C2=C3C=C(c4ccccc4)C(c4ccccc4)=C3[Si](C)(C)C(c3ccccc3)=C2c2ccccc2)cc1', 'C1=C(c2ccccc2)C(=C2C(c3ccccc3)=c3nc(-c4ccccc4)n(-c4ccccc4)c3=C2c2ccccc2)c2ccccc21', 'O=C(c1ccccc1)c1c(-c2ccccc2)c2n(c1=Cc1ccccc1)[B-](F)(F)[N+](c1ccccc1)=c1ccccc1=2', 'O=c1c(=NNc2ccccc2Cl)cc(-c2ccccc2)c1=NNc1ccccc1Cl', 'Cc1cccc(Nc2ccccc2)c1C(=NCl)c1cnccn1', 'O=C1C(=C(c2ccccc2)c2ccccc2)C=C(c2ccccc2)C2=C3C=CC(c4ccccc4)=C3C(c3ccccc3)=C12', 'c1ccc(-c2ccn3c2-c2c(ccc4ccccc24)C3c2ccccc2)cc1', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C(c2ccccc2)c2cccn21', 'c1ccc(C(=C(c2ccccc2)c2cnc3ccccc3c2-c2ccccc2)c2ccccc2)cc1', 'Fc1c(F)c(-c2ccc3n2[B-](F)(F)[N+]2=C(c4ccccc4)C(c4ccccc4)=CC2=C3c2ccccc2)c(F)c(F)c1-c1ccccc1', 'O=C1C(c2ccccc2)=C(c2ccccc2)c2[nH]c3ccccc3c21']",0.04605530000000002,210
(c2ccccc2),32,0.6331618519984171,22,18.96551724137931,0.27531669999999997,0.30369295,0.24502855,"['CC1=C(c2ccccc2)N(c2ccccc2)C2(c3ccc(Cl)cc3)c3c(sc(=O)n3C)SC12', 'O=C1C=C(c2ccccc2)c2ccccc2C1=C1N=C(c2ccccc2)C(c2ccccc2)=N1', 'O=C1CC(=O)C(c2ccccc2)=C1C(=C1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21)c1ccccc1', 'CN1C(c2ccccc2)=NN(c2ccccc2)C1=c1c(=Cc2ccccc2)c2ccccc2n1-c1ccccc1', 'Cc1ccc(C2=NN3C2=C(c2ccccc2)c2cccn2[B-]3(F)F)cc1', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21', 'C(=Nc1ccccc1N=Cc1ccc2ccccc2n1)c1ccc(C=C(c2ccccc2)c2nc3ccccc3c3ccccc23)cc1', 'CN1C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'O=C1C(=c2c3ccccc3n3c2c(-c2ccccc2)c(=O)c2ccccc23)C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'F[B-]1(F)C(c2ccccc2)=CC=[N+]2[N+]1=C(c1ccccc1)c1cccn1[B-]2(F)F', 'O=C1C=C2CCC3C(=C2c2ccccc21)C(O)C1C=CC(c2ccccc2)C31', 'C1=C(c2ccccc2)C(=C2C(c3ccccc3)=c3nc(-c4ccccc4)n(-c4ccccc4)c3=C2c2ccccc2)c2ccccc21', '[BH3-]P(=C1C=CC(c2ccccc2)=CC1=[OH+])(c1ccccc1)c1ccccc1', 'CC1=C(c2ccccc2)C(c2ccccc2)=[N+]2C1=C(c1ccccc1)c1cccn1[B-]2(F)F', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(Br)=CC(c3ccccc3)=[N+]21', 'O=C1C(=C(c2ccccc2)c2ccccc2)C=C(c2ccccc2)C2=C3C=CC(c4ccccc4)=C3C(c3ccccc3)=C12', 'O=C1C(=Cc2ccccc2)C(=O)N(c2ccccc2)C1=C1C(=NNc2ccccc2)C(=NNc2ccccc2)C(=O)N1Cc1ccc([N+](=O)[O-])cc1', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C(c2ccccc2)c2cccn21', 'CC(C)(C)[PH-]1=c2ccccc2=C(c2ccccc2)C(c2ccccc2)=[O+]1', 'c1ccc(C(=C(c2ccccc2)c2cnc3ccccc3c2-c2ccccc2)c2ccccc2)cc1', 'O=C1C(c2ccccc2)=C(c2ccccc2)c2[nH]c3ccccc3c21', 'O=C1OC(c2ccccc2)=NC1=C(Cl)c1ccc(Cl)cc1']",0.058664400000000005,210
(c3ccccc3),30,0.593589236248516,20,17.24137931034483,0.27531669999999997,0.34282250000000003,0.2533074,"['F[B-]1(F)N2[Se]C3C(=C4C=CC=[S+]4)c4ccccc4C3=C(c3ccccc3)C(c3ccccc3)=[N+]21', 'c1ccc(C2=NN(c3ccccc3)[B-](c3ccccc3)(c3ccccc3)[N+]3=C2CCc2ccccc23)cc1', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C2c3ccccc3C(c3ccccc3)=[N+]21', 'O=C1C2=C(c3ccccc3)C(=O)N(c3ccccc3)C2(O)c2ccccc21', 'CC1=C(Cc2ccccc2)c2ccccc2C2C(=O)C=C(c3ccccc3)N12', 'COc1ccc(C2=C3C=C(c4ccccc4)C(c4ccccc4)=C3[Si](C)(C)C(c3ccccc3)=C2c2ccccc2)cc1', 'c1ccc(C2(c3ccccc3)OCc3cc4ccccc4c(-c4c5ccccc5cc5ccccc45)c32)cc1', 'C1=C(c2ccccc2)C(=C2C(c3ccccc3)=c3nc(-c4ccccc4)n(-c4ccccc4)c3=C2c2ccccc2)c2ccccc21', 'O=C1c2ccccc2C2(c3ccccc3)CC(c3ccccc3)C=C(c3ccccc3)C12c1ccccc1', 'O=C1C(=C2C(c3ccccc3)=Nc3ccccc32)C=Cc2ccc3ccccc3c21', 'Cc1ccc(N2C(=O)c3ccccc3C2=C2C(c3ccccc3)=NN(c3ccc(C)cc3)c3ccccc32)cc1', 'O=C(c1ccccc1)c1c2ccc3ccccc3c2cc2c3ccccc3n([Si](c3ccccc3)(c3ccccc3)c3ccccc3)c12', 'CC1=CC2(c3ccccc3)C(C)=C(c3ccccc3)c3ccccc3C2=C1C', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(Br)=CC(c3ccccc3)=[N+]21', 'Cc1ccccc1[S+]=c1cc(C2=C(c3ccccc3)N([O-])C(C)(C)C2=O)c2c(ccc3ccccc32)o1', 'O=C1C(=C(c2ccccc2)c2ccccc2)C=C(c2ccccc2)C2=C3C=CC(c4ccccc4)=C3C(c3ccccc3)=C12', 'COc1ccc(C2=C=NC(n3ccccc3=[Se+]c3ccccc3)=C(c3ccccc3)[N-]2)cc1', '[O-]n1cccc1-c1[s+]c(=C2[S+]=C(c3ccccc3)c3ccccc32)n2cccc12', 'Cc1ccc(C2=NC(c3ccccc3)=CC2=NNc2ccccc2Cl)cc1']",0.08951510000000001,210
C(c2ccccc2,29,0.5738029283735655,21,18.103448275862068,0.27531669999999997,0.3036398,0.2575845,"['CC1=C(c2ccccc2)N(c2ccccc2)C2(c3ccc(Cl)cc3)c3c(sc(=O)n3C)SC12', 'O=C1C=C(c2ccccc2)c2ccccc2C1=C1N=C(c2ccccc2)C(c2ccccc2)=N1', 'O=C1CC(=O)C(c2ccccc2)=C1C(=C1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21)c1ccccc1', 'CN1C(c2ccccc2)=NN(c2ccccc2)C1=c1c(=Cc2ccccc2)c2ccccc2n1-c1ccccc1', 'Cc1ccc(C2=NN3C2=C(c2ccccc2)c2cccn2[B-]3(F)F)cc1', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21', 'C(=Nc1ccccc1N=Cc1ccc2ccccc2n1)c1ccc(C=C(c2ccccc2)c2nc3ccccc3c3ccccc23)cc1', 'CN1C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'O=C1C(=c2c3ccccc3n3c2c(-c2ccccc2)c(=O)c2ccccc23)C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'F[B-]1(F)C(c2ccccc2)=CC=[N+]2[N+]1=C(c1ccccc1)c1cccn1[B-]2(F)F', 'O=C1C=C2CCC3C(=C2c2ccccc21)C(O)C1C=CC(c2ccccc2)C31', 'C1=C(c2ccccc2)C(=C2C(c3ccccc3)=c3nc(-c4ccccc4)n(-c4ccccc4)c3=C2c2ccccc2)c2ccccc21', '[BH3-]P(=C1C=CC(c2ccccc2)=CC1=[OH+])(c1ccccc1)c1ccccc1', 'CC1=C(c2ccccc2)C(c2ccccc2)=[N+]2C1=C(c1ccccc1)c1cccn1[B-]2(F)F', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(Br)=CC(c3ccccc3)=[N+]21', 'O=C1C(=C(c2ccccc2)c2ccccc2)C=C(c2ccccc2)C2=C3C=CC(c4ccccc4)=C3C(c3ccccc3)=C12', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C(c2ccccc2)c2cccn21', 'CC(C)(C)[PH-]1=c2ccccc2=C(c2ccccc2)C(c2ccccc2)=[O+]1', 'c1ccc(C(=C(c2ccccc2)c2cnc3ccccc3c2-c2ccccc2)c2ccccc2)cc1', 'O=C1C(c2ccccc2)=C(c2ccccc2)c2[nH]c3ccccc3c21', 'O=C1OC(c2ccccc2)=NC1=C(Cl)c1ccc(Cl)cc1']",0.04605530000000002,210
2ccccc2)c2,22,0.4352987732489117,19,16.379310344827587,0.27531669999999997,0.3036398,0.2575845,"['O=C1C=C(c2ccccc2)c2ccccc2C1=C1N=C(c2ccccc2)C(c2ccccc2)=N1', 'O=C1CC(=O)C(c2ccccc2)=C1C(=C1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21)c1ccccc1', 'CN1C(c2ccccc2)=NN(c2ccccc2)C1=c1c(=Cc2ccccc2)c2ccccc2n1-c1ccccc1', 'Cc1ccc(C2=NN3C2=C(c2ccccc2)c2cccn2[B-]3(F)F)cc1', 'O=C1C(=Cc2ccccc2Nc2ccccc2)C(=Cc2ccccc2)c2ccccc21', 'Cc1nn(-c2ccccc2)c2c1CC(=O)NN=C(c1ccccn1)N2', 'C(=Nc1ccccc1N=Cc1ccc2ccccc2n1)c1ccc(C=C(c2ccccc2)c2nc3ccccc3c3ccccc23)cc1', 'O=C1C=CC(=CN(Cc2ccccc2)c2ccccc2)C(=NNc2ccccc2)C1=C(c1ccccc1)c1ccccc1', 'CC(=O)N1C(=O)C(=Cc2ccc(C=C3NC(Cc4ccc5ccccc5c4)=C(O)C3=O)c(=O)n2-c2ccccc2)c2ccccc21', 'CC1=C(Cc2ccccc2)c2ccccc2C2C(=O)C=C(c3ccccc3)N12', 'CN1C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'O=C1C(=c2c3ccccc3n3c2c(-c2ccccc2)c(=O)c2ccccc23)C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'ClB1c2ccccc2C(=Cc2ccccc2)c2ccccc21', 'C1=C(c2ccccc2)C(=C2C(c3ccccc3)=c3nc(-c4ccccc4)n(-c4ccccc4)c3=C2c2ccccc2)c2ccccc21', 'O=C(c1ccccc1)c1c(-c2ccccc2)c2n(c1=Cc1ccccc1)[B-](F)(F)[N+](c1ccccc1)=c1ccccc1=2', 'O=C1C(=C(c2ccccc2)c2ccccc2)C=C(c2ccccc2)C2=C3C=CC(c4ccccc4)=C3C(c3ccccc3)=C12', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C(c2ccccc2)c2cccn21', 'c1ccc(C(=C(c2ccccc2)c2cnc3ccccc3c2-c2ccccc2)c2ccccc2)cc1', 'O=C1C(c2ccccc2)=C(c2ccccc2)c2[nH]c3ccccc3c21']",0.04605530000000002,210
C(c3ccccc3,20,0.3957261574990107,17,14.655172413793101,0.27531669999999997,0.3371198,0.2575845,"['F[B-]1(F)N2[Se]C3C(=C4C=CC=[S+]4)c4ccccc4C3=C(c3ccccc3)C(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21', 'F[B-]1(F)n2cccc2C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C2c3ccccc3C(c3ccccc3)=[N+]21', 'O=C1C2=C(c3ccccc3)C(=O)N(c3ccccc3)C2(O)c2ccccc21', 'CC1=C(Cc2ccccc2)c2ccccc2C2C(=O)C=C(c3ccccc3)N12', 'COc1ccc(C2=C3C=C(c4ccccc4)C(c4ccccc4)=C3[Si](C)(C)C(c3ccccc3)=C2c2ccccc2)cc1', 'C1=C(c2ccccc2)C(=C2C(c3ccccc3)=c3nc(-c4ccccc4)n(-c4ccccc4)c3=C2c2ccccc2)c2ccccc21', 'O=C1c2ccccc2C2(c3ccccc3)CC(c3ccccc3)C=C(c3ccccc3)C12c1ccccc1', 'O=C1C(=C2C(c3ccccc3)=Nc3ccccc32)C=Cc2ccc3ccccc3c21', 'Cc1ccc(N2C(=O)c3ccccc3C2=C2C(c3ccccc3)=NN(c3ccc(C)cc3)c3ccccc32)cc1', 'CC1=CC2(c3ccccc3)C(C)=C(c3ccccc3)c3ccccc3C2=C1C', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C2C(Br)=CC(c3ccccc3)=[N+]21', 'Cc1ccccc1[S+]=c1cc(C2=C(c3ccccc3)N([O-])C(C)(C)C2=O)c2c(ccc3ccccc32)o1', 'O=C1C(=C(c2ccccc2)c2ccccc2)C=C(c2ccccc2)C2=C3C=CC(c4ccccc4)=C3C(c3ccccc3)=C12', 'COc1ccc(C2=C=NC(n3ccccc3=[Se+]c3ccccc3)=C(c3ccccc3)[N-]2)cc1', '[O-]n1cccc1-c1[s+]c(=C2[S+]=C(c3ccccc3)c3ccccc32)n2cccc12', 'Cc1ccc(C2=NC(c3ccccc3)=CC2=NNc2ccccc2Cl)cc1']",0.07953530000000003,210
ccccc2)c2c,19,0.37593984962406013,16,13.793103448275861,0.27531669999999997,0.30050745,0.26348095,"['O=C1C=C(c2ccccc2)c2ccccc2C1=C1N=C(c2ccccc2)C(c2ccccc2)=N1', 'O=C1CC(=O)C(c2ccccc2)=C1C(=C1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21)c1ccccc1', 'CN1C(c2ccccc2)=NN(c2ccccc2)C1=c1c(=Cc2ccccc2)c2ccccc2n1-c1ccccc1', 'Cc1ccc(C2=NN3C2=C(c2ccccc2)c2cccn2[B-]3(F)F)cc1', 'O=C1C(=Cc2ccccc2Nc2ccccc2)C(=Cc2ccccc2)c2ccccc21', 'Cc1nn(-c2ccccc2)c2c1CC(=O)NN=C(c1ccccn1)N2', 'O=C1C=CC(=CN(Cc2ccccc2)c2ccccc2)C(=NNc2ccccc2)C1=C(c1ccccc1)c1ccccc1', 'CC(=O)N1C(=O)C(=Cc2ccc(C=C3NC(Cc4ccc5ccccc5c4)=C(O)C3=O)c(=O)n2-c2ccccc2)c2ccccc21', 'CC1=C(Cc2ccccc2)c2ccccc2C2C(=O)C=C(c3ccccc3)N12', 'CN1C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'O=C1C(=c2c3ccccc3n3c2c(-c2ccccc2)c(=O)c2ccccc23)C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'ClB1c2ccccc2C(=Cc2ccccc2)c2ccccc21', 'C1=C(c2ccccc2)C(=C2C(c3ccccc3)=c3nc(-c4ccccc4)n(-c4ccccc4)c3=C2c2ccccc2)c2ccccc21', 'O=C1C(=C(c2ccccc2)c2ccccc2)C=C(c2ccccc2)C2=C3C=CC(c4ccccc4)=C3C(c3ccccc3)=C12', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C(c2ccccc2)c2cccn21', 'c1ccc(C(=C(c2ccccc2)c2cnc3ccccc3c2-c2ccccc2)c2ccccc2)cc1']",0.03702650000000002,210
2)c2ccccc2,19,0.37593984962406013,17,14.655172413793101,0.27531669999999997,0.2807842,0.2693774,"['O=C1C=C(c2ccccc2)c2ccccc2C1=C1N=C(c2ccccc2)C(c2ccccc2)=N1', 'O=C1CC(=O)C(c2ccccc2)=C1C(=C1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21)c1ccccc1', 'CN1C(c2ccccc2)=NN(c2ccccc2)C1=c1c(=Cc2ccccc2)c2ccccc2n1-c1ccccc1', 'O=C1C(=Cc2ccccc2Nc2ccccc2)C(=Cc2ccccc2)c2ccccc21', 'O=C1C=CC(=CN(Cc2ccccc2)c2ccccc2)C(=NNc2ccccc2)C1=C(c1ccccc1)c1ccccc1', 'CC(=O)N1C(=O)C(=Cc2ccc(C=C3NC(Cc4ccc5ccccc5c4)=C(O)C3=O)c(=O)n2-c2ccccc2)c2ccccc21', 'CC1=C(c2ccc3ccccc3c2)C(=C2C(=O)C(C)(C)c3ccccc32)c2ccccc21', 'CC1=C(Cc2ccccc2)c2ccccc2C2C(=O)C=C(c3ccccc3)N12', 'CN1C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'O=C1C(=c2c3ccccc3n3c2c(-c2ccccc2)c(=O)c2ccccc23)C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'ClB1c2ccccc2C(=Cc2ccccc2)c2ccccc21', 'O=C1c2ccccc2C(=C2Cc3ccccc3C2)c2ccccc21', 'C1=C(c2ccccc2)C(=C2C(c3ccccc3)=c3nc(-c4ccccc4)n(-c4ccccc4)c3=C2c2ccccc2)c2ccccc21', 'Fc1ccc(-c2ccc3c(c2)c2ccccc2c2ccc(C(c4ccccc4)(c4ccccc4)c4ccccc4)cc23)cc1', 'O=C1C(=C(c2ccccc2)c2ccccc2)C=C(c2ccccc2)C2=C3C=CC(c4ccccc4)=C3C(c3ccccc3)=C12', 'c1ccc(C(=C(c2ccccc2)c2cnc3ccccc3c2-c2ccccc2)c2ccccc2)cc1', '[O-][N+]([O-])=C1C(c2ccc(F)cc2)=C(c2ccc(F)cc2)c2ccccc21']",0.011406799999999995,210
c2ccccc2)C,18,0.3561535417491096,13,11.206896551724139,0.27531669999999997,0.3036398,0.2490303,"['CC1=C(c2ccccc2)N(c2ccccc2)C2(c3ccc(Cl)cc3)c3c(sc(=O)n3C)SC12', 'O=C1C=C(c2ccccc2)c2ccccc2C1=C1N=C(c2ccccc2)C(c2ccccc2)=N1', 'O=C1CC(=O)C(c2ccccc2)=C1C(=C1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21)c1ccccc1', 'CN1C(c2ccccc2)=NN(c2ccccc2)C1=c1c(=Cc2ccccc2)c2ccccc2n1-c1ccccc1', 'O=C1C(=Cc2ccccc2Nc2ccccc2)C(=Cc2ccccc2)c2ccccc21', 'O=C1C=CC(=CN(Cc2ccccc2)c2ccccc2)C(=NNc2ccccc2)C1=C(c1ccccc1)c1ccccc1', 'O=C1C=C2CCC3C(=C2c2ccccc21)C(O)C1C=CC(c2ccccc2)C31', 'C1=C(c2ccccc2)C(=C2C(c3ccccc3)=c3nc(-c4ccccc4)n(-c4ccccc4)c3=C2c2ccccc2)c2ccccc21', 'O=C1C(=Cc2ccccc2)C(=O)n2c(-c3ccccc3)cc(-c3ccccc3)c21', 'CC1=C(c2ccccc2)C(c2ccccc2)=[N+]2C1=C(c1ccccc1)c1cccn1[B-]2(F)F', 'O=C1C(=C(c2ccccc2)c2ccccc2)C=C(c2ccccc2)C2=C3C=CC(c4ccccc4)=C3C(c3ccccc3)=C12', 'O=C1C(=Cc2ccccc2)C(=O)N(c2ccccc2)C1=C1C(=NNc2ccccc2)C(=NNc2ccccc2)C(=O)N1Cc1ccc([N+](=O)[O-])cc1', 'CC(C)(C)[PH-]1=c2ccccc2=C(c2ccccc2)C(c2ccccc2)=[O+]1']",0.054609500000000005,210
cccc2)c2cc,17,0.33636723387415907,15,12.931034482758621,0.27531669999999997,0.3036398,0.2575845,"['O=C1C=C(c2ccccc2)c2ccccc2C1=C1N=C(c2ccccc2)C(c2ccccc2)=N1', 'O=C1CC(=O)C(c2ccccc2)=C1C(=C1C(=C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21)c1ccccc1', 'CN1C(c2ccccc2)=NN(c2ccccc2)C1=c1c(=Cc2ccccc2)c2ccccc2n1-c1ccccc1', 'Cc1ccc(C2=NN3C2=C(c2ccccc2)c2cccn2[B-]3(F)F)cc1', 'O=C1C(=Cc2ccccc2Nc2ccccc2)C(=Cc2ccccc2)c2ccccc21', 'O=C1C=CC(=CN(Cc2ccccc2)c2ccccc2)C(=NNc2ccccc2)C1=C(c1ccccc1)c1ccccc1', 'CC(=O)N1C(=O)C(=Cc2ccc(C=C3NC(Cc4ccc5ccccc5c4)=C(O)C3=O)c(=O)n2-c2ccccc2)c2ccccc21', 'CC1=C(Cc2ccccc2)c2ccccc2C2C(=O)C=C(c3ccccc3)N12', 'CN1C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'O=C1C(=c2c3ccccc3n3c2c(-c2ccccc2)c(=O)c2ccccc23)C(=C(c2ccccc2)c2ccccc2)c2ccccc21', 'ClB1c2ccccc2C(=Cc2ccccc2)c2ccccc21', 'C1=C(c2ccccc2)C(=C2C(c3ccccc3)=c3nc(-c4ccccc4)n(-c4ccccc4)c3=C2c2ccccc2)c2ccccc21', 'O=C1C(=C(c2ccccc2)c2ccccc2)C=C(c2ccccc2)C2=C3C=CC(c4ccccc4)=C3C(c3ccccc3)=C12', 'F[B-]1(F)n2cccc2C(c2ccccc2)=C(c2ccccc2)c2cccn21', 'c1ccc(C(=C(c2ccccc2)c2cnc3ccccc3c2-c2ccccc2)c2ccccc2)cc1']",0.04605530000000002,210
