Substructure,Count,Count ratio,Number_of_molecules_with_fragment,Ratio_of_Molecules_with_Fragment
*c1cc2n(c1-c1ccccc1)[BH2-]C1=CC=CC(=[O+])C1=C2c1cccnc1,1,0.13020833333333331,0,0.0
[O+]=C1C=CC=C2[BH2-]n3c(ccc3-c3ccccc3)C=C12,1,0.13020833333333331,0,0.0
[B-]1C2=CC=CCC2=Cc2cccn21,1,0.13020833333333331,1,1.4084507042253522
*C1=C2C(=[O+])C=CC=C2[BH2-]n2c1cc(*)c2-c1ccccc1,1,0.13020833333333331,0,0.0
[O+]=C1C=CC=C2[BH2-]n3cccc3C=C12,1,0.13020833333333331,0,0.0
[O+]=C1C=CC=C2[BH2-]n3cc(-c4ccccc4)cc3C(c3cccnc3)=C12,1,0.13020833333333331,0,0.0
[O+]=C1C=CC=C2[BH2-]n3c(ccc3-c3ccccc3)C(c3cccnc3)=C12,1,0.13020833333333331,0,0.0
*C1=C2C(=[O+])C=CC=C2[BH2-]n2c1cc(-c1ccccc1)c2-c1ccccc1,1,0.13020833333333331,0,0.0
*c1c(-c2ccccc2)cc2n1[BH2-]C1=CC=CC(=[O+])C1=C2c1cccnc1,1,0.13020833333333331,0,0.0
*C1=C2C(=[O+])C=CC=C2[BH2-]n2c1cc(-c1ccccc1)c2*,1,0.13020833333333331,0,0.0
[BH2-]1C2=CC=C(c3ccccc3)C2=C(c2ccc[nH]2)c2cccn21,1,0.13020833333333331,0,0.0
*C1=C2C(=CC=C2c2ccccc2)[BH2-]n2cccc21,1,0.13020833333333331,0,0.0
[BH2-]1C2=CC=CC2=C(c2ccc[nH]2)c2cccn21,1,0.13020833333333331,0,0.0
